image,row_idx,row_ratio,type,text
X51007846357.jpg,9,0.138,header,BANDAR BARU PERMAS JAYA.
X51007846357.jpg,10,0.154,header,"81750, MASAI"
X51007846357.jpg,11,0.169,summary,(GST :001019043840)
X51007846357.jpg,12,0.185,summary,TAX INVOICE
X51007846357.jpg,13,0.2,header,6:31
X51007846357.jpg,14,0.215,header,01/06/2018
X51007846357.jpg,15,0.231,header,#195360
X51007846357.jpg,16,0.246,header,000000
X51007846357.jpg,17,0.262,header,01 CLERK01
X51007846357.jpg,18,0.277,header,INVOICE NO : 052949
X51007846357.jpg,19,0.292,header,","
X51007846357.jpg,20,0.308,header,*BILL*
X51007846357.jpg,21,0.323,item,"*"" RM2.00 Z"
X51007846357.jpg,22,0.338,item,2x 1.00
X51007846357.jpg,23,0.354,header,*RUNCIT
X51007846357.jpg,24,0.369,item,RM7.80 Z
X51007846357.jpg,25,0.385,item,1x 7.80
X51007846357.jpg,26,0.4,header,
X51007846357.jpg,27,0.415,header,*RUNCIT
X51007846357.jpg,28,0.431,item,RM8.80 Z
X51007846357.jpg,29,0.446,item,4x 2.20
X51007846357.jpg,30,0.462,header,*RUNCIT
X51007846357.jpg,31,0.477,item,RM1.80 Z 
X51007846357.jpg,32,0.492,item,1x 1.80
X51007846357.jpg,33,0.508,header,*RUNCIT
X51007846357.jpg,34,0.523,header,-
X51007846357.jpg,35,0.538,header,RN9. 00 Z
X51007846357.jpg,36,0.554,item,2x 4.50
X51007846357.jpg,37,0.569,header,*RUNCIT
X51007846357.jpg,38,0.585,item,RM14.00 Z
X51007846357.jpg,39,0.6,item,1 14.00
X51007846357.jpg,40,0.615,header,*RUNCIT
X51007846357.jpg,41,0.631,header,RM43. 40
X51007846357.jpg,42,0.646,summary,SUBTOTAL
X51007846357.jpg,43,0.662,header,RM43. 40
X51007846357.jpg,44,0.677,summary,ZERO TAX AMT
X51007846357.jpg,45,0.692,header,RMO.00
X51007846357.jpg,46,0.708,header,Z %0
X51007846357.jpg,47,0.723,header,RM43. 40
X51007846357.jpg,48,0.738,header,Z ITEM ANT
X51007846357.jpg,49,0.754,header,5
X51007846357.jpg,50,0.769,header,RM43-40
X51007846357.jpg,51,0.785,summary,TTL CASH
X51007846357.jpg,52,0.8,header,•
X51007846357.jpg,53,0.815,header,. 
X51007846357.jpg,54,0.831,header,-
X51007846357.jpg,55,0.846,header,5
X51007846357.jpg,56,0.862,header,+ 
X51007846357.jpg,57,0.877,header,+ 4
X51007846357.jpg,58,0.892,header,::
X51007846357.jpg,59,0.908,header,r.
X51007846357.jpg,60,0.923,header,a
X51007846357.jpg,61,0.938,header,
X51007846357.jpg,62,0.954,header,
X51007846357.jpg,63,0.969,header,
X51007846357.jpg,64,0.985,header,+
X51007846357.jpg,65,1.0,header,
X51007846366.jpg,0,0.0,header,A06067
X51007846366.jpg,1,0.015,header,AEON CO. (M) BHD (126926-H) t
X51007846366.jpg,2,0.029,header,"3RD FLR, AEON TAMAN MALURI SC"
X51007846366.jpg,3,0.044,header,"JLN JEJAKA, TAMAN MALURI"
X51007846366.jpg,4,0.059,header,"CHERAS, 55100 KUALA LUMPUR ."
X51007846366.jpg,5,0.074,header,
X51007846366.jpg,6,0.088,summary,GST ID : 002017394688
X51007846366.jpg,7,0.103,header,4 T
X51007846366.jpg,8,0.118,header,
X51007846366.jpg,9,0.132,header,.
X51007846366.jpg,10,0.147,header,SHOPPING HOURS
X51007846366.jpg,11,0.162,header,SUN-THU: 1000 HRS - 2230 HRS
X51007846366.jpg,12,0.176,header,FRI-SAT: 1000 HRS - 2300 HRS
X51007846366.jpg,13,0.191,header,A 1hs 3 at 4k isM ( n 4 a
X51007846366.jpg,14,0.206,item,14.85SR
X51007846366.jpg,15,0.221,header,1x 000001082678
X51007846366.jpg,16,0.235,header,:
X51007846366.jpg,17,0.25,header,PREMIER 4X200S
X51007846366.jpg,18,0.265,header,.
X51007846366.jpg,19,0.279,item,-3.86
X51007846366.jpg,20,0.294,item,Item promo @10.99
X51007846366.jpg,21,0.309,header,.
X51007846366.jpg,22,0.324,item,13.86SR
X51007846366.jpg,23,0.338,header,1x 000003384541
X51007846366.jpg,24,0.353,header,APACHE BLACK &
X51007846366.jpg,25,0.368,item,1x 000006420611 15.00SR
X51007846366.jpg,26,0.382,header,2
X51007846366.jpg,27,0.397,header,SUPER ESSENSO M
X51007846366.jpg,28,0.412,item,-1.25
X51007846366.jpg,29,0.426,item,Item promo @13.75
X51007846366.jpg,30,0.441,header,\
X51007846366.jpg,31,0.456,summary,Sub-total 38.60
X51007846366.jpg,32,0.471,header,..
X51007846366.jpg,33,0.485,summary,Total Sales Incl GST 38.60
X51007846366.jpg,34,0.5,summary,Total After Adj Incl GST 38.60
X51007846366.jpg,35,0.515,header,*
X51007846366.jpg,36,0.529,item,50.00
X51007846366.jpg,37,0.544,summary,CASH
X51007846366.jpg,38,0.559,summary,Item Count 3 Change Amt 11.40
X51007846366.jpg,39,0.574,header,Invoice No: 2018061210100070265
X51007846366.jpg,40,0.588,summary,GST Summary Amount Tax
X51007846366.jpg,41,0.603,item,SR @ 0% 38.60 0.00
X51007846366.jpg,42,0.618,summary,Total 38.60 0.00
X51007846366.jpg,43,0.632,header,12/06/2018 19:40 1010 007 0070265
X51007846366.jpg,44,0.647,header,0306651 PJ NUR AYU
X51007846366.jpg,45,0.662,header,•
X51007846366.jpg,46,0.676,header,REGULAR STAMP(S) : 1
X51007846366.jpg,47,0.691,header,BONUS STAMP(S) 1 0
X51007846366.jpg,48,0.706,summary,TOTAL STAMP(S) * 1
X51007846366.jpg,49,0.721,header,#
X51007846366.jpg,50,0.735,header,√
X51007846366.jpg,51,0.75,header,"AEON Stamps Loyalty Program ""Product(s)"""
X51007846366.jpg,52,0.765,summary,sold are neither exchangeable nor
X51007846366.jpg,53,0.779,header,refundable
X51007846366.jpg,54,0.794,header,AEON PERMAS JAYA
X51007846366.jpg,55,0.809,header,TEL 1-300-80-AEON (2366)
X51007846366.jpg,56,0.824,footer,THANK YOU FOR YOUR PATRONAGE
X51007846366.jpg,57,0.838,header,4
X51007846366.jpg,58,0.853,footer,PLEASE COME AGAIN
X51007846366.jpg,59,0.868,header,+
X51007846366.jpg,60,0.882,header,:
X51007846366.jpg,61,0.897,header,-
X51007846366.jpg,62,0.912,header,A
X51007846366.jpg,63,0.926,header,"""."
X51007846366.jpg,64,0.941,header,
X51007846366.jpg,65,0.956,header,"*,"
X51007846366.jpg,66,0.971,header,
X51007846366.jpg,67,0.985,header,"ut """
X51007846366.jpg,68,1.0,header, -
X51007846368.jpg,0,0.0,header,-
X51007846368.jpg,1,0.011,header,c
X51007846368.jpg,2,0.023,header,GRANDMA HOMES RESTAURANT
X51007846368.jpg,3,0.034,header,
X51007846368.jpg,4,0.045,header,(JM0840871-W)
X51007846368.jpg,5,0.057,header,"NO. 3 & 5, JALAN PERMAS 11,"
X51007846368.jpg,6,0.068,header,"BANDAR BARU PERMAS JAYA,"
X51007846368.jpg,7,0.08,header,4 
X51007846368.jpg,8,0.091,header,"• 81750 MASAI, -"
X51007846368.jpg,9,0.102,header,JOHOR
X51007846368.jpg,10,0.114,header,.
X51007846368.jpg,11,0.125,summary,GST ID :
X51007846368.jpg,12,0.136,summary,TAX INVOICE
X51007846368.jpg,13,0.148,header,
X51007846368.jpg,14,0.159,header,Table: 12
X51007846368.jpg,15,0.17,header,CS00001615
X51007846368.jpg,16,0.182,header,Receipt #:
X51007846368.jpg,17,0.193,header,13/06/2018
X51007846368.jpg,18,0.205,header,Date:
X51007846368.jpg,19,0.216,header,Staff:
X51007846368.jpg,20,0.227,header,19:47:00
X51007846368.jpg,21,0.239,header,USER Time:
X51007846368.jpg,22,0.25,summary,Cashier: •
X51007846368.jpg,23,0.261,summary,Amt Tax
X51007846368.jpg,24,0.273,header,Devcrip.ion Qty Price
X51007846368.jpg,25,0.284,item,14.00 SR-
X51007846368.jpg,26,0.295,item,7 3.50
X51007846368.jpg,27,0.307,item,3.00 SR-
X51007846368.jpg,28,0.318,item,1 3.00
X51007846368.jpg,29,0.33,item,3.00 3.00 SR- !
X51007846368.jpg,30,0.341,header,1
X51007846368.jpg,31,0.352,item,8.00 SR-
X51007846368.jpg,32,0.364,item,1 8.00
X51007846368.jpg,33,0.375,item,2.50 SR-
X51007846368.jpg,34,0.386,item,1 2.50
X51007846368.jpg,35,0.398,item,34.00 34.00 SR-
X51007846368.jpg,36,0.409,header,1
X51007846368.jpg,37,0.42,header,:
X51007846368.jpg,38,0.432,item,35.00 SR-
X51007846368.jpg,39,0.443,item,1 35.00
X51007846368.jpg,40,0.455,item,28.00 28.00 SR-
X51007846368.jpg,41,0.466,header,1
X51007846368.jpg,42,0.477,item,(OFFER)  12.90 12.90 SR-
X51007846368.jpg,43,0.489,header,
X51007846368.jpg,44,0.5,item, 108.00 108.00 SR-
X51007846368.jpg,45,0.511,item, 85.00 85.00 SR-
X51007846368.jpg,46,0.523,item,— 52.00 52.00 SR-
X51007846368.jpg,47,0.534,item,1 24.00 24.00 SR-
X51007846368.jpg,48,0.545,item,1 2.50 2.50 SR-
X51007846368.jpg,49,0.557,header,¸
X51007846368.jpg,50,0.568,item,(OFFER) 1 12.90 12.90 SR- +
X51007846368.jpg,51,0.58,item,1 4.50 4.50 SR-
X51007846368.jpg,52,0.591,item,2 17.50 35.00 SR-
X51007846368.jpg,53,0.602,header,TO2
X51007846368.jpg,54,0.614,item,1 3.00 3.00 SR-
X51007846368.jpg,55,0.625,item,1 3.00 3.00 SR-
X51007846368.jpg,56,0.636,item,1 3.00 3.00 SR-
X51007846368.jpg,57,0.648,summary,Total: 24 473.30
X51007846368.jpg,58,0.659,header,-
X51007846368.jpg,59,0.67,summary,Total Sales (Excluding GST) : 473.30
X51007846368.jpg,60,0.682,item,Discount : 0.00
X51007846368.jpg,61,0.693,header,$
X51007846368.jpg,62,0.705,item,Service Charge : 0.00
X51007846368.jpg,63,0.716,summary,Total GST : 0.00
X51007846368.jpg,64,0.727,summary,Rounding : 0.00
X51007846368.jpg,65,0.739,header,+
X51007846368.jpg,66,0.75,item,473.30
X51007846368.jpg,67,0.761,summary,Total Sales (Inclusive of GST)
X51007846368.jpg,68,0.773,summary,CASH 500.00
X51007846368.jpg,69,0.784,summary,CHANGE 26.70
X51007846368.jpg,70,0.795,summary,GST SUMMARY
X51007846368.jpg,71,0.807,summary,Tax(RM)
X51007846368.jpg,72,0.818,header,%% Amt (RM)
X51007846368.jpg,73,0.83,summary,Tax Code
X51007846368.jpg,74,0.841,item,473.30 0.00
X51007846368.jpg,75,0.852,header,0
X51007846368.jpg,76,0.864,header,SR-0
X51007846368.jpg,77,0.875,header,.
X51007846368.jpg,78,0.886,item,0.00 
X51007846368.jpg,79,0.898,summary,Total : 473.30
X51007846368.jpg,80,0.909,header,-
X51007846368.jpg,81,0.92,summary,# indicated this tax code belong to service
X51007846368.jpg,82,0.932,header,charges.
X51007846368.jpg,83,0.943,header,"*,"
X51007846368.jpg,84,0.955,footer,"GOODS SOLD ARE NOT RETURNABLE, THANK YOU."
X51007846368.jpg,85,0.966,header,
X51007846368.jpg,86,0.977,header,:
X51007846368.jpg,87,0.989,header,*
X51007846368.jpg,88,1.0,header,.
X51007846370.jpg,0,0.0,header,•
X51007846370.jpg,1,0.015,header,.
X51007846370.jpg,2,0.031,header,1
X51007846370.jpg,3,0.046,header,+
X51007846370.jpg,4,0.062,header,.. + —
X51007846370.jpg,5,0.077,header,-
X51007846370.jpg,6,0.092,header,*
X51007846370.jpg,7,0.108,header,O of
X51007846370.jpg,8,0.123,header,
X51007846370.jpg,9,0.138,header,UNIHAKKA INTERNATIONAL SDN BHD
X51007846370.jpg,10,0.154,header,16 Jun 2018 18:25
X51007846370.jpg,11,0.169,header,(867388-U)
X51007846370.jpg,12,0.185,header,.
X51007846370.jpg,13,0.2,header,"12, Jalan Tampoi 7/4,Kawasan Perindustrian"
X51007846370.jpg,14,0.215,header,.
X51007846370.jpg,15,0.231,header,"Tampoi,81200 Johor Bahru,Johor"
X51007846370.jpg,16,0.246,summary,TAX INVOICE
X51007846370.jpg,17,0.262,header,Invoice # : OR18061602170510
X51007846370.jpg,18,0.277,header,′
X51007846370.jpg,19,0.292,summary,Total
X51007846370.jpg,20,0.308,header,Item Qty
X51007846370.jpg,21,0.323,header,SR 100100000035- 1 Meat + 3 Vege
X51007846370.jpg,22,0.338,item,RM6.69
X51007846370.jpg,23,0.354,item,RM6.69 1
X51007846370.jpg,24,0.369,header,
X51007846370.jpg,25,0.385,header,SR I00100000015- Vegetable
X51007846370.jpg,26,0.4,item,RM1.03
X51007846370.jpg,27,0.415,item,RM1.03
X51007846370.jpg,28,0.431,summary,Total Amount: RM7.72
X51007846370.jpg,29,0.446,header,
X51007846370.jpg,30,0.462,summary,GST @0%: RM0.00
X51007846370.jpg,31,0.477,summary,Rounding: -RM0.02
X51007846370.jpg,32,0.492,summary,Nett Total: RM7.70
X51007846370.jpg,33,0.508,header,Amount
X51007846370.jpg,34,0.523,header,Payment Mode
X51007846370.jpg,35,0.538,item,RM7.70
X51007846370.jpg,36,0.554,summary,CASH
X51007846370.jpg,37,0.569,item,RM0.00
X51007846370.jpg,38,0.585,summary,Change
X51007846370.jpg,39,0.6,summary,Tax(RM)
X51007846370.jpg,40,0.615,header,Amount(RM)
X51007846370.jpg,41,0.631,summary,GST Summary
X51007846370.jpg,42,0.646,item,0.00
X51007846370.jpg,43,0.662,item,7.72
X51007846370.jpg,44,0.677,summary,SR = GST @0%
X51007846370.jpg,45,0.692,header,.
X51007846370.jpg,46,0.708,summary,GST REG #000656195584 .
X51007846370.jpg,47,0.723,header,BAR WANG RICE@PERMAS JAYA -
X51007846370.jpg,48,0.738,footer,Thank You & Come Again!
X51007846370.jpg,49,0.754,header,Like and Follow Us on Facebook!
X51007846370.jpg,50,0.769,header,5
X51007846370.jpg,51,0.785,header,Facebook.com/BarWangRice
X51007846370.jpg,52,0.8,header,","
X51007846370.jpg,53,0.815,header,. 
X51007846370.jpg,54,0.831,header,.
X51007846370.jpg,55,0.846,header,1
X51007846370.jpg,56,0.862,header,""""
X51007846370.jpg,57,0.877,header,• -
X51007846370.jpg,58,0.892,header,*
X51007846370.jpg,59,0.908,header,r
X51007846370.jpg,60,0.923,header,b 
X51007846370.jpg,61,0.938,header,.
X51007846370.jpg,62,0.954,header,4
X51007846370.jpg,63,0.969,header,1
X51007846370.jpg,64,0.985,header,"""*"
X51007846370.jpg,65,1.0,header,-
X51007846388.jpg,0,0.0,header,a
X51007846388.jpg,1,0.015,header,
X51007846388.jpg,2,0.03,header,C
X51007846388.jpg,3,0.045,header,<
X51007846388.jpg,4,0.061,header,-
X51007846388.jpg,5,0.076,header, h
X51007846388.jpg,6,0.091,header,• +
X51007846388.jpg,7,0.106,header,-
X51007846388.jpg,8,0.121,header,.
X51007846388.jpg,9,0.136,header,UNIHAKKA INTERNATIONAL SDN BHD
X51007846388.jpg,10,0.152,header,18 Jun 2018 18:29
X51007846388.jpg,11,0.167,header,(867388-U)
X51007846388.jpg,12,0.182,header,"12, Jalan Tampoi 7/4,Kawasan Perindustrian"
X51007846388.jpg,13,0.197,header,.
X51007846388.jpg,14,0.212,header,"Tampoi,81200 Johor Bahru, Johor"
X51007846388.jpg,15,0.227,summary,TAX INVOICE
X51007846388.jpg,16,0.242,header,Invoice # : OR18061802170501
X51007846388.jpg,17,0.258,summary,Total
X51007846388.jpg,18,0.273,header,Item Qty
X51007846388.jpg,19,0.288,header,SR I00100000035- 1 Meat + 3 Vege
X51007846388.jpg,20,0.303,item,RM6.69
X51007846388.jpg,21,0.318,item,RM6.69 1
X51007846388.jpg,22,0.333,header,tt SR I00100000170- Imported Veggies
X51007846388.jpg,23,0.348,item,RM1.50
X51007846388.jpg,24,0.364,header,1
X51007846388.jpg,25,0.379,item,RM1.50
X51007846388.jpg,26,0.394,summary,Total Amount: RM8.19
X51007846388.jpg,27,0.409,header,*
X51007846388.jpg,28,0.424,summary,GST @0%: RM0.00
X51007846388.jpg,29,0.439,summary,Rounding: RM0.01
X51007846388.jpg,30,0.455,header,.
X51007846388.jpg,31,0.47,summary,Nett Total: RM8.20
X51007846388.jpg,32,0.485,header,Amount
X51007846388.jpg,33,0.5,header,Payment Mode
X51007846388.jpg,34,0.515,item,RM8.20
X51007846388.jpg,35,0.53,header,2
X51007846388.jpg,36,0.545,summary,CASH
X51007846388.jpg,37,0.561,item,RM0.00
X51007846388.jpg,38,0.576,summary,Change
X51007846388.jpg,39,0.591,summary,Tax(RM)
X51007846388.jpg,40,0.606,header,Amount(RM)
X51007846388.jpg,41,0.621,summary,GST Summary
X51007846388.jpg,42,0.636,item,0.00
X51007846388.jpg,43,0.652,item,8.19
X51007846388.jpg,44,0.667,summary,SR = GST @0%
X51007846388.jpg,45,0.682,summary,GST REG #000656195584
X51007846388.jpg,46,0.697,header,BAR WANG RICE@PERMAS JAYA
X51007846388.jpg,47,0.712,header,w
X51007846388.jpg,48,0.727,footer,Thank You & Come Again!
X51007846388.jpg,49,0.742,header,Like and Follow Us on Facebook! .
X51007846388.jpg,50,0.758,header,Facebook.com/BarWangRice
X51007846388.jpg,51,0.773,header,5
X51007846388.jpg,52,0.788,header,.
X51007846388.jpg,53,0.803,header,
X51007846388.jpg,54,0.818,header,.
X51007846388.jpg,55,0.833,header,*
X51007846388.jpg,56,0.848,header,*.
X51007846388.jpg,57,0.864,header,e
X51007846388.jpg,58,0.879,header,-
X51007846388.jpg,59,0.894,header,": ,"
X51007846388.jpg,60,0.909,header,.
X51007846388.jpg,61,0.924,header,.•
X51007846388.jpg,62,0.939,header,.
X51007846388.jpg,63,0.955,header,*•
X51007846388.jpg,64,0.97,header,4
X51007846388.jpg,65,0.985,header,
X51007846388.jpg,66,1.0,header,dt 5
X51007846391.jpg,0,0.0,header,*
X51007846391.jpg,1,0.015,header,↓
X51007846391.jpg,2,0.031,header,U
X51007846391.jpg,3,0.046,header,+
X51007846391.jpg,4,0.062,header,*
X51007846391.jpg,5,0.077,header,
X51007846391.jpg,6,0.092,header,—
X51007846391.jpg,7,0.108,header,4
X51007846391.jpg,8,0.123,header,", ••"
X51007846391.jpg,9,0.138,header,*
X51007846391.jpg,10,0.154,header,A06096
X51007846391.jpg,11,0.169,header,UNIHAKKA INTERNATIONAL SDN BHD
X51007846391.jpg,12,0.185,header,20 Jun 2018 18:15
X51007846391.jpg,13,0.2,header,(867388-U)
X51007846391.jpg,14,0.215,header,"12, Jalan Tampoi 7/4,Kawasan Perindustrian"
X51007846391.jpg,15,0.231,header,*
X51007846391.jpg,16,0.246,header,"Tampoi,81200 Johor Bahru, Johor"
X51007846391.jpg,17,0.262,summary,TAX INVOICE
X51007846391.jpg,18,0.277,header,Invoice # : OR18062002170346
X51007846391.jpg,19,0.292,summary,Total
X51007846391.jpg,20,0.308,header,Item Qty
X51007846391.jpg,21,0.323,header,","
X51007846391.jpg,22,0.338,header,SR I00100000035- 1 Meat + 3 Vege
X51007846391.jpg,23,0.354,item,RM6.69
X51007846391.jpg,24,0.369,item,RM6.69 1
X51007846391.jpg,25,0.385,header,SR I00100000170- Imported Veggies
X51007846391.jpg,26,0.4,item,""" RM1.50"
X51007846391.jpg,27,0.415,header,1
X51007846391.jpg,28,0.431,item,RM1.50
X51007846391.jpg,29,0.446,summary,Total Amount: RM8.19
X51007846391.jpg,30,0.462,summary,GST @0%: RM0.00 
X51007846391.jpg,31,0.477,summary,Rounding: RM0.01
X51007846391.jpg,32,0.492,summary,Nett Total: RM8.20
X51007846391.jpg,33,0.508,header,Amount
X51007846391.jpg,34,0.523,header,Payment Mode
X51007846391.jpg,35,0.538,item,RM8.20
X51007846391.jpg,36,0.554,summary,"CASH ,"
X51007846391.jpg,37,0.569,item,RM0.00
X51007846391.jpg,38,0.585,header,.
X51007846391.jpg,39,0.6,summary,Change
X51007846391.jpg,40,0.615,summary,Tax(RM)
X51007846391.jpg,41,0.631,header,Amount(RM)
X51007846391.jpg,42,0.646,summary,GST Summary
X51007846391.jpg,43,0.662,item,8.19 0.00
X51007846391.jpg,44,0.677,summary,SR = GST @0%
X51007846391.jpg,45,0.692,summary,GST REG #000656195584
X51007846391.jpg,46,0.708,header,BAR WANG RICE@PERMAS JAYA
X51007846391.jpg,47,0.723,footer,Thank You & Come Again!
X51007846391.jpg,48,0.738,header,4
X51007846391.jpg,49,0.754,header,Like and Follow Us on Facebook!
X51007846391.jpg,50,0.769,header,Facebook.com/BarWangRice
X51007846391.jpg,51,0.785,header,$
X51007846391.jpg,52,0.8,header,*
X51007846391.jpg,53,0.815,header,F.
X51007846391.jpg,54,0.831,header,.
X51007846391.jpg,55,0.846,header,^
X51007846391.jpg,56,0.862,header,o
X51007846391.jpg,57,0.877,header,-
X51007846391.jpg,58,0.892,header,t
X51007846391.jpg,59,0.908,header,*
X51007846391.jpg,60,0.923,header,.
X51007846391.jpg,61,0.938,header,•-
X51007846391.jpg,62,0.954,header,
X51007846391.jpg,63,0.969,header,<
X51007846391.jpg,64,0.985,header,-
X51007846391.jpg,65,1.0,header,:
X51007846393.jpg,0,0.0,header,","
X51007846393.jpg,1,0.017,header,A
X51007846393.jpg,2,0.034,header,L
X51007846393.jpg,3,0.051,header,MOONLIGHT CAKE HOUSE SDN BHD 862725-U
X51007846393.jpg,4,0.068,header,..
X51007846393.jpg,5,0.085,summary,* (GST Reg No: 001559298048)
X51007846393.jpg,6,0.102,header,-
X51007846393.jpg,7,0.119,header,"No.1, Jalan Permas 10/5, Bandar Baru Permas Jaya"
X51007846393.jpg,8,0.136,header,"81750 Johor Bahru, Johor."
X51007846393.jpg,9,0.153,header,*
X51007846393.jpg,10,0.169,header,www.moonlightcake.com
X51007846393.jpg,11,0.186,header,Table : Counter
X51007846393.jpg,12,0.203,header,*
X51007846393.jpg,13,0.22,header,Invoice No: SP-nu11-18/06/20-1022050
X51007846393.jpg,14,0.237,header,Date : 20/06/2018 18:07:10
X51007846393.jpg,15,0.254,summary,Payment Type: Cash
X51007846393.jpg,16,0.271,header,Member Number: 3000000100068587
X51007846393.jpg,17,0.288,header,","
X51007846393.jpg,18,0.305,header,TAKE AWAY
X51007846393.jpg,19,0.322,header,""""""
X51007846393.jpg,20,0.339,item,T-Butter slice Cheese *# i RM4.15 ST
X51007846393.jpg,21,0.356,item,Discount RM-0.41
X51007846393.jpg,22,0.373,item,T-Green Tea Mochi *#  RM3.30 ST
X51007846393.jpg,23,0.39,item,Discount RM-0.33
X51007846393.jpg,24,0.407,header,
X51007846393.jpg,25,0.424,item,T-Honey Walnut *#  RM3.70 ST
X51007846393.jpg,26,0.441,item,Discount RM-0.37
X51007846393.jpg,27,0.458,header,T-Saha Bread *#
X51007846393.jpg,28,0.475,item,RM4.60 ST
X51007846393.jpg,29,0.492,item,Discount RM-0.46
X51007846393.jpg,30,0.508,header,>
X51007846393.jpg,31,0.525,summary,"Total (Incl GST, 0%) RM14.18 4"
X51007846393.jpg,32,0.542,summary,Rounding RMO.02
X51007846393.jpg,33,0.559,header,.20
X51007846393.jpg,34,0.576,header,Grand Tota
X51007846393.jpg,35,0.593,summary,Total Paid RM20.20
X51007846393.jpg,36,0.61,summary,Change RM6.00
X51007846393.jpg,37,0.627,header,-
X51007846393.jpg,38,0.644,header,Discount Summary
X51007846393.jpg,39,0.661,header,
X51007846393.jpg,40,0.678,item,Birthday Discount RM1.57
X51007846393.jpg,41,0.695,header,2
X51007846393.jpg,42,0.712,summary,GST Summary
X51007846393.jpg,43,0.729,header,1
X51007846393.jpg,44,0.746,summary,GST Summary Item Amount(RM GST(RM)
X51007846393.jpg,45,0.763,item,7 14.18 0.00
X51007846393.jpg,46,0.78,header,ST = 0%
X51007846393.jpg,47,0.797,item,0 0.00 0.00
X51007846393.jpg,48,0.814,header,%0 = SN
X51007846393.jpg,49,0.831,header,20/06/2018 18:07:10
X51007846393.jpg,50,0.847,header,3
X51007846393.jpg,51,0.864,header,
X51007846393.jpg,52,0.881,header,-
X51007846393.jpg,53,0.898,header,.
X51007846393.jpg,54,0.915,header,a
X51007846393.jpg,55,0.932,header,
X51007846393.jpg,56,0.949,header,r4
X51007846393.jpg,57,0.966,header,t
X51007846393.jpg,58,0.983,header,-
X51007846393.jpg,59,1.0,header,.
X51007846395.jpg,0,0.0,header,4
X51007846395.jpg,1,0.017,header,". """
X51007846395.jpg,2,0.034,header,L.
X51007846395.jpg,3,0.051,header,#
X51007846395.jpg,4,0.068,header,.
X51007846395.jpg,5,0.085,header,
X51007846395.jpg,6,0.102,header,+
X51007846395.jpg,7,0.119,header,
X51007846395.jpg,8,0.136,header,A06100
X51007846395.jpg,9,0.153,header,f m
X51007846395.jpg,10,0.169,header,Gerbang Alaf Restaurants Sdn Bhd
X51007846395.jpg,11,0.186,header,-
X51007846395.jpg,12,0.203,header,(65351-M)
X51007846395.jpg,13,0.22,header,Licensee of MoDonald's
X51007846395.jpg,14,0.237,header,"Level 6, Bangunan TH, Damansara Uptown3"
X51007846395.jpg,15,0.254,header,"No.3, Jalan SS21/39, 47400 Petal ing Jaya"
X51007846395.jpg,16,0.271,header,Selangor
X51007846395.jpg,17,0.288,summary,(GST ID No: 000504564064)
X51007846395.jpg,18,0.305,header,MoDonald's Mutiara Rini DT (#309) $
X51007846395.jpg,19,0.322,header,Tel No. 07-5542-467
X51007846395.jpg,20,0.339,summary,TAX INVOICE 
X51007846395.jpg,21,0.356,header,
X51007846395.jpg,22,0.373,header,MFY Side 1
X51007846395.jpg,23,0.39,header,
X51007846395.jpg,24,0.407,header,INV# 003090200024723
X51007846395.jpg,25,0.424,header,0RD #60 -RE6 #2- 24/06/2018 22:43:04
X51007846395.jpg,26,0.441,summary,TOTAL
X51007846395.jpg,27,0.458,header,QTY ITEM
X51007846395.jpg,28,0.475,item,12.80 :
X51007846395.jpg,29,0.492,header,1 L 9Nuggets
X51007846395.jpg,30,0.508,header,-
X51007846395.jpg,31,0.525,header,1 9Nuggets
X51007846395.jpg,32,0.542,header,.
X51007846395.jpg,33,0.559,header,1 Barbecue Sauce
X51007846395.jpg,34,0.576,header,1 Sweet and Sour Sauce +
X51007846395.jpg,35,0.593,header,1 L Sprite
X51007846395.jpg,36,0.61,header,Less Ice
X51007846395.jpg,37,0.627,header,1 L Fries
X51007846395.jpg,38,0.644,item,12.80
X51007846395.jpg,39,0.661,summary,Eat-in Total (incl GST)
X51007846395.jpg,40,0.678,item,12.80
X51007846395.jpg,41,0.695,summary,Total Rounded
X51007846395.jpg,42,0.712,item,13.00
X51007846395.jpg,43,0.729,header,a
X51007846395.jpg,44,0.746,summary,Cash Tendered
X51007846395.jpg,45,0.763,item,0.20
X51007846395.jpg,46,0.78,summary,Change
X51007846395.jpg,47,0.797,item,0.00
X51007846395.jpg,48,0.814,summary,TOTAL INCLUDES O% GST
X51007846395.jpg,49,0.831,footer,Thank You and Please Come Again.
X51007846395.jpg,50,0.847,header,*
X51007846395.jpg,51,0.864,header,~
X51007846395.jpg,52,0.881,header,*
X51007846395.jpg,53,0.898,header,8
X51007846395.jpg,54,0.915,header,-
X51007846395.jpg,55,0.932,header,..
X51007846395.jpg,56,0.949,header,.
X51007846395.jpg,57,0.966,header,
X51007846395.jpg,58,0.983,header,4 3
X51007846395.jpg,59,1.0,header,7
X51007846398.jpg,0,0.0,header,4 4
X51007846398.jpg,1,0.017,header,#
X51007846398.jpg,2,0.034,header,C
X51007846398.jpg,3,0.051,header,4 4 —
X51007846398.jpg,4,0.068,header,* '
X51007846398.jpg,5,0.085,header,A06103
X51007846398.jpg,6,0.102,header,UNIHAKKA INTERNATIONAL SDN BHD
X51007846398.jpg,7,0.119,header,-
X51007846398.jpg,8,0.136,header,22 Jun 2018 18:07
